lon,lat,verified
46.246412,58.284393,1
36.467477,56.255593,1
37.73633,55.910503,1
38.441831,55.854522,1
37.879782,56.050275,1
37.72059,56.012088,1
37.559448,54.859566,1
37.563243,55.584514,1
36.152115,56.234465,1
37.169865,56.056598,1
36.923884,56.264067,1
36.722906,55.700094,1
37.269447,55.637942,1
36.688104,55.711706,1
36.7498,55.69105,1
37.222341,56.571224,1
37.526309,55.574306,1
37.617858,54.80606,1
37.560481,54.887119,1
36.974156,56.182511,1
38.716667,55.283333,1
37.573218,54.853886,1
37.667662,56.205611,1
38.264108,55.425471,1
37.736743,55.909968,1
36.51607,56.255327,1
37.176104,56.042754,1
37.373534,54.905601,1
37.306194,55.645599,1
38.13419,56.109054,1
37.452007,55.835007,1
36.717965,55.681698,1
37.416121,55.962685,1
38.716667,55.566667,1
37.164345,56.035298,1
37.289019,55.787284,1
38.092168,54.817332,1
38.606154,54.89338,1
36.744904,56.44215,1
38.25795,55.547435,1
37.774057,55.933918,1
38.501665,54.954651,1
37.178378,55.420622,1
37.600936,54.913248,1
37.608798,54.829628,1
37.847155,56.010428,1
37.100565,55.789127,1
41.777275,55.383377,1
39.051023,55.04483,1
37.732938,55.924764,1
39.074192,56.223156,1
39.099136,55.205601,1
37.37573,55.906016,1
38.828699,54.925582,1
36.890781,55.696382,1
39.030165,56.204716,1
36.339211,54.181953,1
41.791995,55.389686,1
37.856018,55.718443,1
39.396557,55.860027,1
41.768778,55.380427,1
37.870516,55.71401,1
39.406616,55.864044,1
40.708176,55.865215,1
41.63403,55.338715,1
41.784227,55.383066,1
39.401919,55.870964,1
36.384985,55.205371,1
41.641667,56.283333,1
40.919444,56.5,1
37.438313,54.777827,1
40.710139,55.895346,1
35.733333,53.95,1
40.958333,56.466667,1
37.847164,56.011318,1
31.883333,55.7,1
28.852853,54.057504,1
23.764114,56.967439,1
32.197327,52.379539,1
36.380292,56.700312,1
33.766073,52.579077,1
32.884951,56.502177,1
35.03449,57.7699,1
28.075153,54.492525,1
24.813558,57.085118,1
34.9028,57.7697,1
32.089026,52.865956,1
33.861388,58.392492,1
20.970812,54.835491,1
36.363811,56.686621,1
33.45846,57.666644,1
20.965084,54.834718,1
38.412126,59.728777,1
29.669045,56.2148,1
51.742457,61.425074,1
31.5554,56.702935,1
43.216667,60.883333,1
36.21435,56.777074,1
32.975384,56.45031,1
29.400949,59.458172,1
30.386682,57.192411,1
34.96014,57.041338,1
34.839,58.0855,1
34.859,58.0893,1
51.89774,61.350507,1
58.068032,64.85709,1
29.691549,56.182875,1
31.555981,56.702867,1
38.507222,57.823056,1
37.395536,57.953711,1
38.231578,58.068411,1
38.240425,58.035633,1
38.241103,58.035442,1
38.469167,57.605833,1
38.503697,57.977239,1
31.552139,56.722,1
31.58539,56.72977,1
40.700366,57.76846,1
38.494655,56.861683,1
44.15211,58.9009,1
66.857294,56.243083,1
12.41347,58.82239,1
15.13429,58.63433,1
9.816775,44.277362,1
9.670555,44.361642,1
9.808796,44.278526,1
14.95871,58.47703,1
37.623,54.855,1
37.564,54.855,1
37.595,54.917,1
16.45806,47.575,1
14.93139,46.81917,1
16.77361,47.95306,1
23.1,40.566667,1
15.55,47.10972,1
14.36167,47.07278,1
15.09444,47.36111,1
16.125,47.025,1
15.45833,46.675,1
15.25694,47.42917,1
15.33333,47.35,1
13.20833,46.925,1
13.25528,46.5625,1
15.61528,48.36333,1
13.64722,47.16028,1
13.63972,47.17028,1
13.0,46.94389,1
13.05583,47.06111,1
15.46667,47.08667,1
15.27583,47.62472,1
13.68056,47.38056,1
15.32083,47.18333,1
15.42389,47.36278,1
15.35667,47.03056,1
15.46528,47.19806,1
15.3425,47.0325,1
13.93333,47.1,1
14.07639,47.10694,1
14.38333,47.15,1
15.375,47.125,1
15.33528,47.01472,1
15.44833,47.08556,1
14.16667,47.68333,1
15.46444,47.19694,1
15.33972,47.03167,1
16.03,47.04028,1
15.85167,47.34278,1
15.41667,47.35,1
9.62917,47.4425,1
9.61417,47.42361,1
9.55167,47.42417,1
14.14056,46.63833,1
15.57583,48.41417,1
15.9875,47.90861,1
25.156489,62.588008,1
25.158434,62.588034,1
27.556021,61.427149,1
27.271847,61.494417,1
24.082359,61.434269,1
22.925819,61.349274,1
24.447425,61.481155,1
24.090271,61.460031,1
7.36387051107991,58.7852809832163,1
8.85292830607772,58.4721843321783,1
6.9372,58.4814,1
8.578,58.3467,1
12.1988,58.79806,1
12.47941,58.79435,1
12.44258,58.49174,1
13.16667,52.40069,1
13.225,52.48056,1
13.5,49.966667,1
14.80126,63.09283,1
15.27422,62.88814,1
17.32713,62.47712,1
14.11491,55.73309,1
5.76,60.1383,1
5.7622,60.5647,1
5.9031,60.2433,1
5.452485,50.113223,1
5.572785,50.170476,1
12.23386,58.76642,1
12.37977,58.56867,1
12.41951,58.48132,1
12.38824,58.47642,1
15.67682,58.22279,1
15.75637,58.40626,1
12.88012,55.88683,1
14.07705,59.09024,1
14.85227,56.92523,1
15.96494,58.39319,1
12.92551,55.54472,1
15.71016,58.27913,1
14.66862,58.36345,1
14.77077,58.32,1
18.82106,65.89438,1
15.75417,58.20115,1
15.62551,58.35925,1
15.77268,58.40445,1
16.41661,58.38347,1
7.8237,58.1052,1
14.912721,55.094414,1
14.708628,55.148014,1
12.327719,55.784253,1
12.292749,55.828432,1
11.965525,55.26504,1
11.656543,55.353062,1
10.566865,56.513142,1
10.34914,57.243451,1
10.168133,56.230009,1
10.053029,56.150175,1
9.90188,55.881812,1
9.951497,56.600239,1
9.95665,57.444687,1
9.872502,57.409365,1
9.828092,56.169856,1
9.701396,56.287443,1
9.602783,56.180145,1
9.542923,56.503866,1
9.461479,56.486226,1
9.429511,56.531262,1
9.022308,55.211195,1
8.959438,55.220176,1
8.928292,55.058411,1
8.943732,55.211184,1
8.717379,56.100427,1
8.663406,56.756147,1
8.307426,56.548041,1
8.289314,55.775236,1
8.201884,56.152081,1
8.121818,56.133568,1
8.19663,55.630895,1
14.532884,56.239405,1
9.81441,50.6018,1
9.73441,50.313,1
9.70916,50.3393,1
10.0441,50.4501,1
9.59697,50.5473,1
7.6787,59.1923,1
7.9198,58.2226,1
7.9822,58.1487,1
7.9803,58.1487,1
7.8543,58.4339,1
7.5354,58.9828,1
11.3677,59.7231,1
9.63580139309164,59.8356445934505,1
15.0103051697642,67.9321328795319,1
13.3335233884769,68.0313219408817,1
10.7256,59.3765,1
10.054,50.615167,1
16.806,56.95833,1
16.76208,58.19375,1
15.57383,58.75041,1
12.99904,60.68109,1
15.22717,62.8596,1
14.92319,63.10963,1
3.45,50.56666,1
-4.23083,55.86333,1
20.78333,47.85,1
8.95,48.55,1
44.3125,40.48861,1
8.35,48.68333,1
7.85,49.8,1
46.57806,39.70083,1
7.88333,49.98333,1
15.31667,46.85,1
44.35833,41.00472,1
14.85,48.0,1
15.9,48.08333,1
6.4,45.05,1
16.20806,48.125,1
8.08333,48.56667,1
8.08333,48.56667,1
7.58333,46.18333,1
44.95361,40.555,1
46.12306,39.10472,1
45.28333,39.66667,1
6.4853,60.8111,1
6.2564,60.6331,1
6.6233,60.8044,1
5.1969,59.6356,1
13.80455,57.98429,1
15.66813,58.02206,1
13.51173,55.87403,1
14.63493,58.22715,1
9.23333,42.38333,1
9.23333,41.8,1
9.3,42.4,1
8.98333,42.31667,1
9.0,41.96667,1
9.11667,42.11667,1
9.13333,42.11667,1
9.4,42.81667,1
9.28333,42.45,1
9.13333,42.16667,1
9.28333,42.31667,1
9.41667,42.81667,1
9.41667,42.78333,1
9.2,42.03333,1
9.3,42.28333,1
9.33333,42.4,1
9.26667,42.15,1
9.33333,42.38333,1
9.13333,42.18333,1
9.28333,42.33333,1
9.13333,42.31667,1
9.35,42.33333,1
9.38333,42.58333,1
9.16667,41.76667,1
9.26667,42.33333,1
9.18333,42.15,1
9.26667,42.31667,1
9.21667,41.8,1
5.44432770600798,60.7549367886062,1
5.9675,62.248,1
4.84900223698992,60.8978358622982,1
5.2834,60.6421,1
5.9506,60.7836,1
6.9353,60.5781,1
6.9389,60.5758,1
5.9102,60.2373,1
5.7536,60.1412,1
5.6407,60.2175,1
6.149,58.534,1
5.6141,58.6273,1
11.1463,59.6198,1
5.9519,60.7847,1
6.9358,60.5781,1
6.3164,58.3822,1
6.2822,58.3231,1
8.0539,62.3383,1
8.0464,62.3558,1
16.27528,48.03194,1
15.71667,48.18333,1
16.2775,47.98333,1
16.28333,47.91667,1
13.96667,44.88333,1
13.88167,58.37645,1
15.48215,58.79015,1
16.82819,56.96285,1
13.151875,58.020311,1
8.95,48.55,1
20.29596,63.81071,1
20.783333,47.85,1
15.70226,57.80907,1
8.7498,58.4352,1
8.121,58.2352,1
9.5601,62.6448,1
15.532222,48.390833,1
20.196519,63.82913,1
20.303954,63.803837,1
20.053416,64.037261,1
20.15994,63.89955,1
20.880786,64.075455,1
20.849422,64.192444,1
20.482697,64.032048,1
20.297099,63.812364,1
20.893426,64.704463,1
20.284578,63.796297,1
20.225347,63.82727,1
19.950336,64.141096,1
20.362822,64.047691,1
20.295588,63.834772,1
20.286823,63.842621,1
20.977064,64.753483,1
20.71003,64.13658,1
19.41251,63.64485,1
21.04019,64.482639,1
20.208716,63.835552,1
13.51913,55.97941,1
13.5574,55.95496,1
13.51901,55.9273,1
-3.139972,52.664225,1
25.8957,52.2647,1
-0.260354,51.443076,1
-1.75,43.28,1
-1.63,42.57,1
-1.66,42.86,1
-1.79,42.3,1
14.31364,56.68031,1
15.65692,57.98515,1
17.89922,59.59569,1
12.65736,56.09259,1
13.24204,60.58694,1
12.0819,53.9484,1
12.5818,54.4484,1
20.7,50.116667,1
-7.49844,42.24383,1
-7.48513,42.27984,1
-6.96318,42.12982,1
-7.49867,42.23341,1
-7.24503,42.20279,1
-7.30021,41.95146,1
-6.95828,42.82841,1
-7.26901,42.65343,1
20.29596,63.8107,1
-0.11,42.69,1
-0.1,42.64,1
-5.76,40.31,1
-5.75,40.3,1
-5.86,40.25,1
-5.59,40.21,1
8.1289,58.1776,1
9.1817,58.7545,1
5.6896,58.9347,1
11.5186,60.929,1
5.5718,58.9393,1
2.46,41.78,1
0.26,42.67,1
-1.59,40.87,1
-1.81,40.4,1
0.62,42.65,1
-0.62,42.74,1
-1.04,40.95,1
0.35,42.46,1
-1.64,40.51,1
0.99,42.57,1
0.37,42.5,1
-4.17,43.03,1
-3.3,42.23,1
-2.23,40.96,1
0.13,42.64,1
-2.34,41.14,1
-1.6,40.35,1
-3.06,41.87,1
-1.52,40.6,1
-1.62,39.95,1
-2.1,41.95,1
-2.46,42.05,1
-1.86,41.77,1
-2.46,41.87,1
-2.25,42.42,1
-6.98,42.75,1
-0.09,41.02,1
-0.94,40.41,1
-2.24,41.08,1
-2.34,41.41,1
-1.63,41.32,1
-0.86,42.75,1
-2.82,41.96,1
-2.58,42.23,1
-1.99,40.87,1
-0.63,42.47,1
-0.69,40.76,1
-2.53,42.05,1
-3.06,41.33,1
-2.69,42.68,1
-2.06,40.88,1
0.33,40.85,1
-0.72,39.86,1
-2.34,41.32,1
-2.23,41.05,1
-2.46,41.24,1
-2.46,41.15,1
-1.53,40.15,1
-2.0,40.15,1
-1.06,40.41,1
-1.05,40.5,1
-3.42,41.24,1
-0.86,42.84,1
-1.42,40.14,1
-0.61,42.83,1
-2.92,41.98,1
-4.78,42.93,1
-4.77,42.84,1
-0.74,42.84,1
-2.7,41.96,1
-0.74,42.84,1
-3.42,41.24,1
-0.61,42.83,1
-1.74,41.5,1
-1.75,40.87,1
-1.64,40.78,1
-1.64,40.78,1
-2.23,40.96,1
-2.58,40.97,1
-2.58,40.97,1
-1.75,40.87,1
-0.63,42.38,1
-0.01,42.64,1
-1.65,40.33,1
-1.65,40.33,1
-2.0,40.6,1
-1.42,39.87,1
-1.88,40.69,1
-2.0,40.6,1
-4.41,43.03,1
-1.27,41.04,1
-4.41,43.03,1
-6.0,42.86,1
-5.27,43.11,1
-3.43,42.77,1
-6.05,43.04,1
-6.11,43.09,1
-6.05,43.04,1
-6.11,43.09,1
-1.74,41.77,1
-0.37,42.83,1
-0.37,42.83,1
-0.25,42.73,1
-0.37,42.74,1
-0.25,42.73,1
-0.7,40.49,1
-1.4,40.59,1
-0.35,40.31,1
0.26,42.55,1
0.38,42.47,1
-1.27,41.22,1
-5.52,43.01,1
-5.39,42.92,1
-3.06,41.24,1
-5.14,42.93,1
-4.53,43.03,1
-4.78,43.02,1
-2.82,42.05,1
-0.58,40.33,1
-1.64,40.6,1
-1.64,40.53,1
-1.06,40.82,1
-0.59,40.31,1
-0.57,40.76,1
-1.53,40.24,1
-1.76,40.42,1
-0.7,40.4,1
-0.58,40.58,1
-0.86,42.84,1
-0.86,42.93,1
-2.82,41.78,1
-2.82,41.78,1
-1.57,41.71,1
0.22,40.66,1
-1.89,41.47,1
0.99,42.75,1
-1.64,40.9,1
0.37,40.82,1
-5.15,43.0,1
-5.14,42.99,1
-4.25,43.06,1
-0.69,42.79,1
-1.8,40.52,1
-2.01,40.57,1
0.31,42.57,1
-1.04,40.95,1
-0.62,42.74,1
0.62,42.65,1
0.37,42.5,1
0.35,42.46,1
-1.64,40.51,1
0.99,42.57,1
-1.93,40.21,1
-2.48,42.87,1
1.97,42.31,1
14.024167,51.484167,1
14.963617,51.078617,1
14.015,51.15695,1
14.485833,51.174167,1
14.950283,51.468883,1
14.7275,50.917778,1
14.898333,51.058883,1
14.859167,50.914167,1
15.215283,51.24945,1
14.383617,51.342217,1
14.834717,51.194717,1
14.446117,51.11695,1
14.423883,51.114717,1
14.185833,51.135283,1
14.852217,51.232783,1
15.198883,51.247217,1
14.372783,51.5875,1
14.925,51.084717,1
15.194167,51.238883,1
14.508333,51.288333,1
14.392783,51.57305,1
14.011117,51.313883,1
14.218333,51.134717,1
19.8,50.016667,1
14.69272,58.38741,1
14.67952,58.32929,1
10.9808,63.6017,1
-2.33,42.95,1
-3.57,43.15,1
-2.69,42.77,1
-2.17,42.7,1
-1.29,42.48,1
-3.33,42.75,1
-3.31,42.74,1
-3.23,42.73,1
-3.29,42.74,1
-3.25,42.73,1
-3.27,42.7,1
-3.21,42.7,1
-3.29,42.76,1
-3.17,42.72,1
-3.21,42.74,1
-3.2,42.73,1
-3.17,42.7,1
-1.52,43.05,1
13.415,54.0485,1
13.2484,54.1484,1
13.5816,53.8485,1
16.40549,56.43426,1
14.67524,58.22833,1
14.63005,58.31798,1
16.65739,56.79022,1
12.23875,58.75928,1
15.65692,57.98514,1
16.7004,56.76837,1
14.62891,58.31662,1
16.20192,58.49198,1
16.68709,56.73562,1
16.6845,56.75418,1
18.40675,57.72324,1
18.7814,57.74643,1
18.96813,57.90273,1
18.46335,57.67086,1
18.92645,57.81122,1
18.97382,57.85227,1
18.96916,57.88941,1
18.34151,62.95612,1
18.71419,57.89263,1
15.93711,57.81168,1
16.90579,58.3348,1
15.65239,57.8571,1
16.46727,56.49802,1
14.91245,58.0205,1
16.65878,56.75904,1
16.70215,56.76662,1
18.27414,59.28235,1
16.51809,56.4793,1
16.6623,56.76651,1
14.62102,59.41039,1
16.68447,56.74666,1
18.91441,59.80902,1
16.90971,57.13561,1
16.76632,56.85725,1
16.76608,56.86049,1
16.71399,56.85066,1
16.72592,56.85517,1
16.63294,56.70377,1
16.65467,56.72608,1
16.44041,56.51631,1
16.44248,56.54324,1
16.62268,56.75445,1
16.43533,56.41764,1
16.42031,56.40286,1
16.58164,56.56938,1
18.67463,59.67748,1
14.16089,57.77751,1
16.96446,59.72038,1
15.77046,57.89844,1
15.76733,57.91204,1
16.96446,59.72039,1
15.76893,57.91201,1
15.77046,57.89845,1
14.29927,56.151907,1
16.65739,56.79023,1
16.61379,59.31651,1
18.27414,59.28236,1
16.930921,57.067299,1
16.55902,56.76262,1
16.46707,56.64819,1
16.648,56.86622,1
16.52502,56.60925,1
16.648,56.86622,1
14.11492,55.73309,1
16.51808,56.47931,1
18.34151,62.95613,1
16.51782,56.48537,1
15.63831,56.2146,1
16.48389,56.46669,1
16.52369,56.49183,1
16.46727,56.49803,1
13.873309,55.47591,1
16.44249,56.54325,1
16.44041,56.51632,1
16.53097,56.49018,1
16.63294,56.70378,1
19.03883,59.76348,1
16.76632,56.85726,1
16.76607,56.8605,1
16.70997,56.82447,1
16.72592,56.85518,1
16.714,56.85066,1
16.65467,56.72609,1
15.9782,58.19544,1
13.00578,55.53167,1
14.971461,57.6672,1
14.128853,56.552979,1
16.47546,57.26573,1
14.19913,56.61801,1
16.450772,57.263261,1
15.857518,57.665715,1
14.45347,57.700788,1
16.63372,57.75574,1
15.92955,57.27578,1
13.85963,56.66495,1
15.28327,56.54674,1
14.114139,57.850182,1
14.343019,58.034912,1
14.159529,57.781999,1
13.571858,56.470415,1
14.60036,57.07043,1
15.56431,56.2128,1
14.798895,56.530586,1
16.40846,57.25824,1
14.05766,56.84181,1
14.08041,57.67801,1
14.89258,57.92578,1
14.315775,57.471061,1
13.453354,56.734511,1
14.69497,56.46405,1
16.7467,57.88303,1
15.847691,57.495952,1
15.85525,57.49672,1
14.868446,57.32034,1
14.81922,56.88377,1
15.16989,56.62705,1
14.47482,58.03029,1
14.9363,56.97753,1
14.61177,57.08222,1
14.17784,57.77184,1
14.10304,60.02456,1
14.91262,58.02021,1
14.13711,57.79372,1
14.718187,57.025171,1
14.51628,57.72451,1
14.8706,57.6522,1
14.9881,56.74335,1
13.66391,57.29171,1
14.92954,57.91661,1
14.81083,56.89631,1
14.465158,58.020229,1
22.25,37.95,1
22.35,36.95,1
21.783333,37.866667,1
22.616667,37.233333,1
22.6,37.233333,1
22.266667,37.65,1
22.366667,36.9,1
22.283333,37.1,1
22.616667,37.216667,1
22.616667,37.283333,1
22.416667,37.95,1
22.366667,36.95,1
22.283333,37.966667,1
21.783333,37.966667,1
5.887552,51.817048,1
5.98031,50.962788,1
5.888885,50.920978,1
5.85,51.78,1
5.76,50.85,1
5.73,50.81,1
5.91,50.76,1
5.687205,50.815054,1
2.92048,42.74449,1
27.8393,38.3761,1
7.454935,48.614732,1
-5.25,40.39,1
-3.39,37.09,1
0.08,42.68,1
11.305,46.529722,1
12.550556,46.971389,1
12.307011,46.912892,1
11.729444,47.0575,1
12.520833,47.025833,1
10.128056,46.979444,1
9.8975,47.294722,1
9.895,47.298611,1
9.9125,46.939167,1
9.893889,47.288611,1
11.164232,46.668253,1
11.208056,46.610833,1
11.557778,46.626389,1
11.650556,46.743889,1
11.611111,46.741667,1
11.667778,46.73,1
11.338333,46.496944,1
10.936389,47.2225,1
11.01126,46.99996,1
10.733611,46.893333,1
9.939722,46.955556,1
10.958,46.898,1
11.025,46.94,1
10.05363,46.97852,1
12.68,46.724,1
10.063,47.212,1
12.165,46.982,1
12.196,46.923,1
12.151,46.976,1
12.209,46.948,1
9.911,47.111,1
10.072,47.003,1
10.006,46.986,1
9.989722,47.116389,1
10.0405,47.09344,1
12.463,46.824,1
12.437639,46.869806,1
12.407101,46.710486,1
10.57025,47.035889,1
10.967,46.967,1
11.936,47.238,1
10.368889,47.271111,1
12.75,46.892,1
10.172,47.243,1
12.018056,47.244167,1
11.028,47.074,1
10.986111,46.9575,1
12.4,46.933,1
12.475,47.133,1
12.656,46.683,1
11.187,47.012,1
10.988,46.921,1
10.055,47.112,1
12.206,46.889,1
-0.247,42.336,1
7.174214,45.991481,1
12.329444,46.914167,1
13.54445,52.47167,1
13.14194,52.52195,1
13.13972,52.5175,1
13.28639,52.71833,1
5.847156,51.837887,1
5.850049,51.836977,1
5.873243,51.835085,1
-6.05,43.130001,1
-6.0,43.049999,1
-6.56,43.459999,1
-4.97,43.169998,1
-1.23,42.66,1
-2.429,43.005001,1
-2.834,43.060001,1
-2.57,42.77,1
-2.242,43.300999,1
-2.503,43.005001,1
-2.32,42.950001,1
-1.411,42.527,1
-0.824,42.950001,1
-1.388,42.931999,1
-1.499,42.915001,1
-0.812,42.939999,1
-1.276,43.02,1
-1.216,42.965,1
-1.507,43.077999,1
-1.545,43.033001,1
-1.544,43.105,1
-1.52,43.050999,1
-1.619,43.051998,1
-1.493,43.186001,1
10.1973,63.5506,1
9.7598,62.9882,1
12.3093,64.6529,1
10.3849,61.1699,1
9.0681,62.5684,1
8.6072,58.337,1
7.6009,61.4915,1
9.4202,62.7024,1
11.6064,64.8654,1
10.0204,59.0719,1
10.3154,59.4868,1
10.3706,63.3875,1
8.1007,63.0322,1
5.8059,59.9293,1
9.633,62.6028,1
10.3523,63.4236,1
7.99991309288613,58.1715643125888,1
6.6678,58.0747,1
8.58002416386399,58.3548771351451,1
7.5436,59.2027,1
8.56292364022587,58.3547769582708,1
7.56148337990058,58.6079762952025,1
7.38109916400633,58.0398529872092,1
8.20852004896581,58.1554658373361,1
8.0036125305411,58.1899650433972,1
8.1240181440991,58.1369642789969,1
7.987913702022,58.1449631884544,1
9.0895,58.6187,1
8.64782427347014,58.4089798682946,1
7.34616963029569,58.7939811301571,1
6.6539,58.2999,1
7.5526,59.2084,1
7.2829,58.3661,1
6.6608,58.4528,1
7.80321044729571,58.0804588684263,1
7.7038,58.9612,1
6.7348,58.168,1
6.43096520298854,60.6207421969692,1
7.0024,58.0044,1
7.895,58.3607,1
8.9227,58.519,1
6.4595,58.2738,1
7.8534,58.4335,1
8.5839,58.5,1
8.0015,58.1626,1
8.5822,58.5,1
8.3463,58.7316,1
7.0597,59.3133,1
7.8551,58.4336,1
31.31,37.68,1
30.432,36.538,1
35.1254,37.7666,1
34.568,37.42,1
10.507,59.5274,1
-3.96,40.85,1
-3.02,37.12,1
-2.16,37.7,1
-4.67,42.16,1
-6.71,43.03,1
-3.18,37.1,1
-4.77,37.87,1
-2.74,43.14,1
-2.61,43.15,1
-3.44,37.11,1
10.9588,59.3302,1
11.0614,59.6582,1
2.42362,47.5684,1
4.90051,46.5671,1
4.42361,46.8094,1
2.76513,47.8808,1
-5,40,1
13.57484,56.59614,1
14.09112,56.17869,1
14.20856,56.10391,1
12.98974,55.42347,1
12.41568,59.52216,1
13.04747,56.31254,1
12.87158,55.41889,1
13.4033,56.05134,1
13.01257,55.48061,1
15.537211,56.200912,1
15.73585,56.27501,1
15.04846,58.55265,1
14.80645,57.69524,1
15.53392,57.60552,1
14.19514,56.61607,1
14.89977,56.74633,1
16.37227,58.0351,1
13.14484,55.44312,1
14.80366,56.91875,1
14.99228,57.75361,1
14.35088,57.28219,1
16.06775,56.42156,1
